job_id|job_title|job_desp|scrap_date
ae8d5662feddf37c|Desktop support specialist|"
 FLAGHOUSE INC.
 JOB TITLE: Information Technology Systems Support Specialist
 Reports To: IT Manager
 Prepared by: ADP TotalSource Nov 1st, 2021
 SUMMARY:
 This position is primarily responsible for supporting and coordinating activities associated with the installation, configuration, and support of the organization’s various peripheral IT equipment. Serves as the Tier-1 in-house technical expert in these areas. Identify methods and solutions to provide and maintain a high level of service to all employees. Trouble-shoot and manage help desk issues. This position is also responsible for identifying and liaising with 3rd-Party service and equipment suppliers. Investigates and resolves software and hardware problems of computer users.
 ESSENTIAL DUTIES AND RESPONSIBILITIES:
 Core duties and responsibilities include the following. Other duties may be assigned.
 Help Desk and Technical Support
 · Manages the daily operation of the company’s help desk. Investigates and resolves trouble ticket items and makes necessary equipment repairs. Escalates more difficult problems to IT Manager, System Administrator, or 3rd-Party support.
 · Monitors response times, evaluates user satisfaction levels, and makes recommendations for improvement.
 · Provide timely, courteous support to users on a variety of software applications (Office 365 including Word, Excel, Outlook), web browsers, etc
 · Installs operating system software, patches, and upgrades.
 · Installs and maintains local hardware.
 · Configures, optimizes, fine-tunes, and monitors operating system software on laptops/desktops.
 · Calls software and hardware vendors to request service regarding defective products.
 · Tests software and hardware to evaluate ease of use and whether product will aid user in performing work.
 · Writes or revises user training manuals and procedures.
 · Develops training materials such as exercises and visual displays.
 · Trains users on software and hardware on-site or in classroom or recommends outside contractors to provide training.
 · Troubleshoot connectivity issues including single workstation, printers, entire site/branch, or application using VPN software.
 · Functions as back up to System Administrator
 · Serves as member of on-call support after business hours
 On and Off boarding
 · Identifies and assigns/recovers assets for on- and off-boarding of employees
 · Identifies and configures user setup on equipment
 · Coordinates with System Administrator in creating new user accounts
 IT Documentation Management
 · Maintains IT library and all IT process and procedures documentation
 · Performs regular review of documentation; recommends revisions as needed
 · Creates knowledgebase articles for user consumption
 Inventory Management
 · Maintains inventory of all laptops/desktops and associated peripherals
 · Maintains an inventory of installed software and manages software licensing
 · Maintains stock levels of company blank forms stock and printer toner. Reorders supplies to ensure sufficient quantity in-house
 SUPERVISORY RESPONSIBILITIES:
 This job has no supervisory responsibilities.
 COMPETENCIES:
 To perform the job successfully, an individual should demonstrate the following competencies:
 Intellectual
 § Analytical - Synthesizes complex or diverse information; Collects and researches data; Uses intuition and experience to complement data; Designs work flows and procedures.
 § Problem Solving - Identifies and resolves problems in a timely manner; Gathers and analyzes information skillfully; Develops alternative solutions; Works well in group problem solving situations; Uses reason even when dealing with emotional topics.
 § Technical Skills - Assesses own strengths and weaknesses; Pursues training and development opportunities; Strives to continuously build knowledge and skills; Shares expertise with others.
 Interpersonal
 § Customer Service - Manages difficult or emotional customer situations; Responds promptly to customer needs; Solicits customer feedback to improve service; Responds to requests for service and assistance; Meets commitments.
 § Oral Communication - Speaks clearly and persuasively in positive or negative situations; listens and gets clarification; Responds well to questions; Demonstrates group presentation skills; Participates in meetings.
 § Written Communication - Writes clearly and informatively; Edits work for spelling and grammar; Varies writing style to meet needs; Presents numerical data effectively; Able to read and interpret written information.
 Organization
 § Cost Consciousness - Works within approved budget; Develops and implements cost saving measures; Contributes to profits and revenue; Conserves organizational resources.
 Self-Management
 § Judgment - Displays willingness to make decisions; Exhibits sound and accurate judgment; Supports and explains reasoning for decisions; Includes appropriate people in decision-making process; Makes timely decisions.
 § Quality - Demonstrates accuracy and thoroughness; Looks for ways to improve and promote quality; Applies feedback to improve performance; Monitors own work to ensure quality.
 § Initiative - Volunteers readily; Undertakes self-development activities; Seeks increased responsibilities; Takes independent actions and calculated risks; Looks for and takes advantage of opportunities; Asks for and offers help when needed.
 QUALIFICATIONS:
 To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
 EDUCATION AND/OR EXPERIENCE:
 Fifth year college or university program certificate; or two to four years related experience and/or training; or equivalent combination of education and experience.
 LANGUAGE SKILLS:
 Ability to read, analyze, and interpret general business periodicals, professional journals, technical procedures, or governmental regulations. Ability to write reports, business correspondence, and procedure manuals. Ability to effectively present information and respond to questions from groups of managers, clients, customers, and the general public.
 REASONING ABILITY:
 Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables.
 COMPUTER SKILLS:
 To perform this job successfully, an individual should have knowledge of: Office 365 applications (Outlook, Excel, Word, etc.) Internet Software; Inventory Software; Ticketing Systems. Strong working knowledge in troubleshooting computer hardware/software and operating systems (Windows & MAC). A+ Certification a plus.
 PHYSICAL DEMANDS:
 The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
 While performing the duties of this job, the employee is occasionally required to stand; walk; sit; use hands to finger, handle, or feel; reach with hands and arms; climb or balance; stoop, kneel, crouch, or crawl and taste or smell.
 The employee must occasionally lift and/or move up to 50 pounds.
 Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus.
 WORK ENVIRONMENT:
 The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
 While performing the duties of this job, the employee is occasionally exposed to wet and/or humid conditions; moving mechanical parts; high, precarious places; outside weather conditions; risk of electrical shock and vibration.
 The noise level in the work environment is usually moderate.
 Job Type: Full-time
 Benefits:
 401(k)
  Dental insurance
  Employee discount
  Health insurance
  Health savings account
  Life insurance
  Paid time off
  Referral program
  Retirement plan
  Vision insurance
 Schedule:
 10 hour shift
  8 hour shift
  Monday to Friday
  On call
 Ability to commute/relocate:
 Hasbrouck Heights, NJ 07604: Reliably commute or planning to relocate before starting work (Preferred)
 Experience:
 VMWare: 2 years (Preferred)
  Linux: 2 years (Preferred)
 Work Location:
 One location
 Work Remotely:
 No
 Work Location: One location
"|2022-04-28
7f65fb851bcd5d75|Desktop support specialist|"
 Location: Libertyville
 Relocate for one month to Libertyville,
 Travel expenses and accommodation will be reimbursed
 Contract 1 month project Urgent Hiring
 Who are we looking for?
 Effective Business Communication
  Communication in neutral accent over phone
  Operating the computer, windows 7,10
  Use of Ticketing tool
  Account Management / Password reset
  Active listening and probing skills
  Level 1 and 1.5 technical troubleshooting
  Analytical skills
  Remote desktop skills
 Technical Skills:
 Real life PC problems - Expert
  Virtual private network (VPN)
  Internet and Intranet
  Windows 7,10
  Operating the computer - Expert
  Technical Troubleshooting - Account Management/password reset -
  Technical Troubleshooting - OS - Advance
  Technical Troubleshooting - End Devices -
  Ticketing Tool
  MS Office - Intermediate
  Avaya/Phone Operating skills - Intermediate
  Remote Desktop – Intermediate
 Process Skills:
 Respond to customer queries via inbound calls, emails, chat and web tickets within defined SLA’s
  Logging incidents and service requests, categorizing and prioritizing them, and managing their life cycle as per ITIL guidelines.
  Update users about request status and close request when users are satisfied with solutions
  Level 1 troubleshooting mainly related to desktop/OS, Custom and COTS applications, Exchange related, End devices, VPN, VOIP and share point as per guidelines in the knowledge base
  Remote desktop troubleshooting. Escalate complex incidents / requests to upstream technical groups
 Hide
 Job Type: Full-time
 Pay: $21.00 - $23.00 per hour
 Schedule:
 8 hour shift
  Monday to Friday
 Ability to commute/relocate:
 Jersey City, NJ: Reliably commute or planning to relocate before starting work (Required)
 Education:
 High school or equivalent (Preferred)
 Experience:
 Desktop support: 1 year (Preferred)
  iOS: 1 year (Preferred)
  Windows: 1 year (Preferred)
 Work Location: One location
"|2022-04-28
0ee6bda9361bab78|Desktop support specialist|"
 
  Overview: 
   SMBC is in process of leading a Digital Transformation across our Americas Division as we continue to modernize our technology, focus on our data driven approach, grow and plan for the future.
  
   As a result of these efforts SMBC is seeking a Desktop Support Associate who will be primarily responsible for providing technical on-site and remote support for all users. The ideal candidate is driven by technology evolution, a self-starter with exceptional people and problem-solving skills, deliver exceptional customer service, and the ability to resolve complex problems and identify solutions with little or no guidance.
  
   In this position you will provide desktop/mobile, application and general IT support for all users in the organization. This person will be part of the Level 2 support team which work closely with the HelpDesk to provide superior support to the Business. Responsibilities: 
  Promptly respond to technology support issues on a 24x7x365 on-call rotation.
    Working closely with the IT HelpDesk to provide second line technical support for user issues, ensuring assigned calls are responded to, diagnosed and resolved swiftly and effectively. Ensure outstanding calls are regularly updated to reflect the current status.
    To maintain an up-to-date level of knowledge with regards to technology, in particular security policies and company standards.
    Document actions, alterations and procedures to ensure an accurate and accessible record of the current state of the system.
    Assist other members of the Desktop Support team when appropriate to complete tasks in the necessary timescale.
    Keep abreast of trends in technology and its application to understand current best practice, possible alternative solutions and to support problem solving.
    Manage own time to fulfill tasks efficiently, in the correct priority and to the required level of quality, within the context of the objectives supplied by manager.
    Communicate the progress of investigations and planned solutions to customers, managing their level of expectation and increasing their understanding of company desktop technology.
    Liaise with colleagues, utilizing their expertise to solve more complex problems or pass on responsibility to the appropriate IT Architecture team. 
   Continuously look for improvement within Support.
    The support of mobile devices including iPhone, iPad, iPod, Android, and Windows & Apple laptops and desktops.
    Audio visual system setup and support in residential and business environments.
    Maintain asset management of Owners’ end-user devices (mobile, desktops and laptops).
    People or Process Management Responsibility: Works on assignments that require judgment and interaction with all areas of the Business.
    Participate in Moves, Adds and Changes for individuals and as part of a larger project
   Qualifications: 
  3 - 5 years experience in IT Support
    College degree is preferred but not required
    Desirable to hold Apple, Microsoft Certified Professional, Microsoft Technology Specialist or equivalent technical certification.
    Remote Support Experience
    Experience with end point management tools, such as SCCM, Microsoft Endpoint Manager
    Experience with Service Now is a plus
  
"|2022-04-28
4d0948b6a05737f8|Desktop support specialist|"
 We are currently seeking qualified candidates to fill a Desktop Support Specialist position within its Information Technology Team. In this position, you would be responsible for the set-up and maintenance of the company’s desktop environment. Daily activities would include supporting all users on software and hardware questions and issues. This position interfaces with all members within the organization and serves as the main point of contact regarding user and corporate systems setup and security.
 Essential Duties & Responsibilities include but are not limited to:
 Assist the System Administrator with day-to-day IT operations
  Monitor the performance of the company’s desktop infrastructure and make suggestions for improving efficiency
  Provide hardware and software support to all users
  Help maintain IT Systems setup and documentation
  Support users with remote VPN connectivity
  Instruct and support team members with new software packages
  Responsible for the ongoing maintenance and future planning needs of the company’s desktop environment
  Maintain inventory of software and hardware with serial numbers and support contacts
 Knowledge, Skills and Experience
 Good verbal as well as written communication skills
  Good interpersonal skills
  1 - 2 years’ experience in configuring, managing and maintaining desktop hardware and software ·
  Working knowledge of Windows 10
  Protocols: TCP/IP, SFTP
  Demonstrated ability to offer high level desktop support in an enterprise environment
  Self-motivated, enjoy problem solving at all levels
  Excellent interpersonal and communication skills
  Knowledge of MS-365 and Active Directory a plus
  VMware, Apple OSX knowledge a plus
 Requirements
 This position involves installation/maintenance of computers and equipment which requires the ability to frequently lift and/or carry 25 - 50 lbs.
  BA/BS in Computer Science/EE or other technical discipline preferred
  Must be authorized to work in the US
 Job Type: Full-time
 Pay: $40,000.00 - $50,000.00 per year
 Benefits:
 401(k)
  Dental insurance
  Health insurance
  Paid time off
 Schedule:
 8 hour shift
 Application Question(s):
 Do you have experience with Desktop Support?
  What is your expected annual salary range?
  Why should we hire you?
  Do you live a commutable distance to our Eatontown, New Jersey office? This is a hybrid-remote position located in Eatontown, NJ
 Work Location: One location
"|2022-04-28
50a263ede61ee757|Desktop support specialist|"
 
  Technology Specialist (Desktop Support)
  
    NYC - $80-90k + bonus
    12-8pm shift
    Our client, a leading global law firm, is seeking a Technology Specialist (desktop support) to join our IT team.
    About The Role As a Technology Support Specialist II, you will be responsible for providing support to the office by resolving desktop, notebook, and remote computing issues, as well as the installation and maintenance of Firm PC and notebook computer hardware and software.
    Other key responsibilities include:
   Providing support to desktops, notebook systems, hardware, and customer related services. Also providing support to printers, Multi-Functional Devices (MFDs), and PDAs including configuring and troubleshooting.
   Providing assistance to end users for firm-approved applications using a variety of different methods. Those applications include: Microsoft Office, Outlook, iManage, ChangePro, Metadata Cleaning Assistant, inTapp Time, Remote Desktop Services, VPN, and other applications as deemed necessary.
   Performing regular maintenance on PC equipment such as desktop and notebook computers, printers, monitors and peripheral hardware; also scanning computers for viruses.
   Troubleshooting and resolving problems involving hardware, systems software, and applications software. Troubleshooting a variety of symptoms in order to diagnose the actual problem.
   Setting up and configuring desktop and notebook computers and printers, initializing and stabilizing performance.
   
 
"|2022-04-28
816373b448602d11|Desktop support specialist|"
 NCI: The Journeyman Computer User Support Specialist responds to trouble tickets to resolve user problems; opens trouble tickets to track and resolve user problems.
 Responsibilities:
 Provides phone and remote technical support to users in the areas of e-mail, directories, standard MS Windows desktop applications, and network connectivity
  Provides personal computer support, problem analysis, and hardware/software installation and configuration
  Interacts daily with customers to ensure productivity; provides individual feedback
  Responsible for scheduling and coordinating all training activities
  Maintains and posts daily event calendar; prepares and advertises future Help Desk event calendar
  Performs a variety of clerical and administrative duties pertinent to Help Desk
  Maintains an audit trail and statistical records of all problems and conditions reported by the client
  Provides Help Desk assistance, including answering phones and for web content and monitoring the Help Desk mailbox
  Able to plan, direct, or carry out special projects involving Help Desk promotion activity
  Capable of adding and removing workstations to the domain
  Assists in gathering information to respond to client questions and reported problems, as well as assisting groups, users, or individuals in locating and obtaining materials
  Assists supervisor in organization and reporting to complete assignments
  Coordinates and monitors the completion of tasks
  Apprises supervisor of progress of tasks; identifies problem areas and recommends solutions
  Maintains and verifies daily statistics; generates daily statistical reports
 Requirements:
 Education: AA; Minimum Work Experience: 2 - 7 yrs
 Job Type: Full-time
 Pay: $45,000.00 - $55,000.00 per year
 Benefits:
 401(k)
  401(k) matching
  Dental insurance
  Employee assistance program
  Employee discount
  Flexible schedule
  Flexible spending account
  Health insurance
  Health savings account
  Life insurance
  Paid time off
  Parental leave
  Professional development assistance
  Referral program
  Relocation assistance
  Retirement plan
  Tuition reimbursement
  Vision insurance
 Schedule:
 Monday to Friday
 Application Question(s):
 This position requires U.S. citizenship, do you meet this requirement?
 Education:
 Associate (Preferred)
 Experience:
 Help desk: 2 years (Preferred)
  hardware/software installation and configuration: 2 years (Preferred)
  MS Windows desktop applications: 2 years (Preferred)
 Work Location: Remote
"|2022-04-28
b5b335d5e7b9cf3b|Desktop support specialist|"
 
  
   
    Position: Desktop Support Specialist
    
   
    Location: New Jersey and NYC support (East Brunswick, Jersey City, NYC, etc)
    
   
    Shift: Monday through Friday from 8AM to 5PM (times subject to change)
    
   
    Salary: $24/hr - $27/hr depending on experience
    
   
    Status: W2 with benefits - Full-Time
    
   
    Requirements: Car & Valid Driver's license; COVID Vaccinated & Booster
   
  
   
  
  
  
   
    Job Summary:
    
   
  
   
    Under direct supervision, provides entry level IT related services at a customer location.
   
  
   
  
  
  
   
    About U
    s:
    
   
  
   
    DYOPATH, a leading Managed Service Provider (MSP) was founded to empower organizations by delivering trusted IT solutions. At DYOPATH we pursue both purpose and success, knowing one will ultimately lead to the other. Our core values foster a culture that promotes accountability, excellence, exceptional customer service and sustainability. Our team is passionate, fun, creative and courageous in communications.
   
  
   
   
   
    
     Essential Duties
     :
    
     
    
   
    
     The Field Service Representative will perform the following key functions:
     
    
   
    
     Responds to tickets and/or calls dispatched from the ITSM tool.
     
    
  
  
   
    
     Diagnoses simple problems with IT equipment and peripherals and able to resolve with minimal supervision.
     
    
     Provides simple routine service, supporting IT equipment and peripherals at assigned location.
     
    
     Provides basic setup and simple routine configuration of equipment and peripherals
     
    
     Assists with installation and/or support of IT products and/or software.
     
    
     Assists with hardware and/or software relocation, changes or upgrades.
     
    
  
  
   
    
     Provide required updates on assigned tickets in conjunction with ITSM standards.
     
    
     Participates and communicates effectively with team members.
     
    
     Develops and maintains a high level of customer satisfaction and maintains customer relations.
     
    
     Other Duties as assigned
    
    
   
   
    
     Qualifications :
    
     
    
  
  
   
    
     Must be a team player, organized, self-motivated and able to prioritize.
     
    
     Ability to work successfully with computers and software.
     
    
     Must have outstanding people and communication skills for interaction with other team members, customers, and management.
     
    
     Ability to: read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals; write routine reports and correspondence; speak effectively before groups of customers or employees of organization; and interpret a variety of instructions furnished in written, oral, diagram, or schedule form.
    
   
    
    
    
     Requirements :
    
   
  
  
  
   
    
     Associate’s degree (A.A.) or equivalent from two-year college or technical school; or one year related experience and/or training; or equivalent combination of education and experience.
    
     
    
   
    
     Work Environment
    
     
    
     Fast-Paced, High activity environment
    
   
  
 
"|2022-04-28
4686d7fd1f7de3fe|Desktop support specialist|"JOB DESCRIPTION
The Computer Support Specialist I is an entry level position into Desktop Support. This position provides Tier 2 support of PC’s, laptops and other user related IT equipment as he/she learns the role of the technician in the enterprise in a technical as well as customer service capacity.ESSENTIAL DUTIES AND RESPONSIBILITIES (and other duties as assigned)
Works closely with the Lead/Supervisor IT End User Services to ensure proper application of diagnostics and Outstanding Customer Service (OCS) skills.
Responds to ServiceDesk Service Requests and Work Requests that fall into his/her queue in a timely fashion.
Serves as the voice of the Customer in local area for all ASRC businesses. Conducts periodic walkthroughs of local businesses ASRC supports to conduct proactive Customer Service and PC maintenance. Captures issues from each business and shares with lead/supervisor.
Troubleshoots and resolves hardware/software related problems with laptop computers, desktop computers, PDA’s, printers, scanners and other PC based peripherals.
Repairs, upgrades, build, rebuilds and maintains laptops and PC’s and other IT related equipment.
Works directly with ASRC VIPs including Board members. Must be able to communicate effectively.
Supports all IT services in local area to include video conferencing set-up support.
Other duties include maintenance, upgrade, installation and configuration of the equipment outlined above.
Supports Village Resource Representative (VRR) and offices and Board of Director home offices when necessary.
EDUCATION and/or EXPERIENCE
0 – 2 years of experience in Desktop Support (DTS) in a Microsoft networking environment
Proven knowledge of PC build, repair, configuration and supportDetail oriented
Customer service skills
ASRC is a drug free workplace and pre-employment drug testing is part of the hiring process.
ASRC and its family of companies is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, sex, sexual orientation, gender identity, national origin, religion, disability, protected veteran status or any other legal protected status. EOE: M|F|D|V EEO Poster
Arctic Slope Regional Corporation, an Inupiat-owned corporation created as a result of the Alaska Native Claims Settlement Act.
ASRC's family of companies apply a shareholder preference in employment, to the maximum extent feasible, as authorized by law."|2022-04-28
784f3b5acbef9fed|Desktop support specialist|"Minimum Qualifications:
Associates degree or equivalent in related field and no experience required.
Job Summary:
Provides entry level, basic technical support of desktop computers, thin clients, applications, and related technology.
Job Duties:
Responsible for providing technical support and assistance via telephone in a work from home environment.
Use departmental support tools to resolve client computer issues remotely in a timely manner.
Incident tracking through ticketing system and adherence to established SLAs.
Interact with application software and operating systems to diagnose and resolve unique, non-recurring problems.
Assist with the installation, configuration, and ongoing usability of desktop, laptops, MACs, peripheral equipment and software within established standards and guidelines
Troubleshoot basic printer trouble calls.
Excellent customer service and analytical skills required.
Adheres to internal controls and reporting structure.
Knowledge/Skills/Abilities:
Experience Supporting Windows 10 OS, Office 365, OneDrive, Mac OS, PC and Laptop Hardware in an enterprise environment.
Work Schedule:
Remote work, Monday through Friday, 8am to 5pm and as needed.
Salary Range:
Actual salary commensurate with experience.
Equal Employment Opportunity
UTMB Health strives to provide equal opportunity employment without regard to race, color, religion, age, national origin, sex, gender, sexual orientation, gender identity/expression, genetic information, disability, veteran status, or any other basis protected by institutional policy or by federal, state or local laws unless such distinction is required by law. As a VEVRAA Federal Contractor, UTMB Health takes affirmative action to hire and advance women, minorities, protected veterans and individuals with disabilities.
Primary Location United States-Texas-Galveston
Work Locations 0101 - Rebecca Sealy Hosp 301 University Blvd. Rebecca Sealy Hospital, rm 2.802 Galveston 77555-0101
Job Information Technology
Organization UTMB Health
: Regular
Shift Standard
Employee Status Supervisor
Job Level Day Job
Job Posting Apr 25, 2022, 3:40:20 PM"|2022-04-28
2859c71e3a57cb93|Desktop support specialist|"
 
  Job Type: Part-Time
   Salary: Commensurate with experience
   Location: Remote with occasional onsite in Rockville, MD
   Experience: 1 year of helpdesk experience preferred. Minimum of two years technical experience required. To be considered candidate should have excellent verbal and written communication skills and the ability to work independently with minimal supervision. An AA degree in an IT related field strongly preferred. An A+, MCDST, MCP, CSS and/or MCSE Certifications are desired but not required.
   Benefits: Health insurance, paid time off, flexible schedule
   Job Description: The Desktop Support Specialist will provide hands-on support for local and remote clients as well as support to clients across the nation. Candidate must have excellent verbal and written communication skills along with exemplary customer service skills. Must have solid understanding of Microsoft Operating Systems, Applications and Technologies, LAN/WAN Routing and be able to troubleshoot issues that end users encounter. The engineer will support end users with software and hardware issues and must be able to effectively analyze, troubleshoot, research, resolve, track, and when necessary escalate issues. Must be very detail oriented and able to effectively and accurately document various technical issues utilizing a call tracking tool.
 
"|2022-04-28
